idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1446901750;mauricehehn;Germany;Private;4,0;4,0;German;PL;False;-;True;False;-;1;50,0;€;2025-04-14;
articleRow1793557141;Rebel1298;Italy;Private;3,0;16,0;English;PO;False;-;False;True;very bad card / no inked;1;50,0;€;2025-04-14;
articleRow1767964908;Danielmadsen;Denmark;Private;1,0;2,0;English;PL;False;-;True;True;ask for more photos.;1;50,0;€;2025-04-14;
articleRow1783490699;Growleet;Denmark;Private;65,0;3036,0;English;PL;False;-;True;True;Crease across top part of holo;1;55,0;€;2025-04-14;
articleRow1755206996;DonPromillio93;Germany;Private;94,0;25,0;German;LP;False;-;True;False;-;1;60,0;€;2025-04-14;
articleRow1802454554;BenSwz;Switzerland;Private;0,0;3,0;English;PO;False;-;True;True;"Overall good; only the top right corner starts pealing";1;65,0;€;2025-04-14;
articleRow1777923838;Games-Island;Germany;Private;524470,0;26691,0;German;PO;False;-;False;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX  - 1066 I;1;65,5;€;2025-04-14;
articleRow615786034;axtrofatela;Portugal;Private;818,0;15377,0;English;PL;False;-;False;True;some bends, ask photos :);1;67,5;€;2025-04-14;
articleRow1736002825;TimBota;Italy;Private;43,0;100,0;Italian;PO;True;First Edition;True;True;scrivetemi per foto;1;69,0;€;2025-04-14;2025-04-16
articleRow1606225553;CheckpointGallarate;Italy;Professional;2417,0;27431,0;English;PO;False;-;False;True;Strict grading_Fair price_Supreme service;1;69,79;€;2025-04-14;
articleRow1805637639;Diapson;Italy;Professional;5522,0;1936,0;English;PL;False;-;False;True;O-1 (not devastated);1;69,8;€;2025-04-14;
articleRow1681642279;Andycards;Italy;Professional;25875,0;1126,0;English;PL;False;-;False;False;-;2;69,9;€;2025-04-14;
articleRow1794041122;Card-Trader24;Germany;Professional;83738,0;8458,0;English;LP;False;-;False;True;''VIT''';1;70,0;€;2025-04-14;2025-04-16
articleRow1537409390;Thokoashi;Italy;Professional;7104,0;2929,0;English;PO;False;-;False;True;Front clean ,back ink ,ask for more pic;1;70,0;€;2025-04-14;
articleRow1619451044;Nouansy;France;Private;48,0;321,0;English;PL;False;-;True;True;Envoi sous sleeve + Toploader / soigné - MP + photos/infos;1;70,0;€;2025-04-14;
articleRow1796896972;SpettroBlu;Italy;Private;48,0;469,0;Italian;LP;False;-;True;True;New Seller check my profiles;1;70,0;€;2025-04-14;
articleRow1810771728;Gameland-Groningen;Netherlands;Private;244,0;69,0;English;PL;False;-;False;True;Feel free to ask for photo's, comes with sleeve and toploader.;1;74,95;€;2025-04-14;
articleRow1810017475;Andys-Pokeshop;Germany;Professional;15674,0;6422,0;English;PO;False;-;False;True;Box 7;1;74,99;€;2025-04-14;
articleRow1817024895;AlexXx1493;Germany;Private;183,0;71,0;English;PO;False;-;False;True;Wird Knicksicher Verschickt.;1;74,99;€;2025-04-14;
articleRow1766140039;Raymond078;Netherlands;Private;81,0;22,0;English;LP;False;-;False;False;-;1;74,99;€;2025-04-14;
articleRow1544241330;Keks2000;Germany;Private;0,0;2,0;German;GD;False;-;True;False;-;1;74,99;€;2025-04-14;
articleRow1806934087;Card-Trader24;Germany;Professional;83880,0;8617,0;German;LP;False;-;False;True;''T31'';1;75,0;€;2025-04-14;
articleRow1793455912;Games-Island;Germany;Private;524470,0;26691,0;German;PO;False;-;False;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX - 1081 K;1;75,73;€;2025-04-14;
articleRow1800544907;Mattgdu;Italy;Private;0,0;1,0;Italian;GD;False;-;True;True;Fast and safe shipping!;1;79,99;€;2025-04-14;
articleRow1687571410;PikaTrick;Germany;Professional;9627,0;15414,0;German;LP;False;-;True;True;Swirl Front  LP+ / Back Played +;1;80,0;€;2025-04-14;
articleRow1786755152;AReadz;France;Private;636,0;18,0;French;PO;False;-;False;True;Photos disponibles !;1;80,0;€;2025-04-14;
articleRow1725590446;HeyTeddy;Germany;Private;127,0;112,0;English;GD;False;-;True;False;-;1;80,0;€;2025-04-14;
articleRow1792121296;botte89;Italy;Private;19,0;20,0;Italian;LP;False;-;True;True;"NM condition but water damage; see image for details";1;80,0;€;2025-04-14;
articleRow1811912006;HallofGames;Germany;Professional;68419,0;33274,0;German;LP;False;-;False;True;Box 71/R1-1;1;84,89;€;2025-04-14;
articleRow1820588142;LaConteaCaG;Italy;Professional;3654,0;1340,0;Italian;LP;False;-;False;False;-;1;85,0;€;2025-04-14;
articleRow1778634201;Rogerz;Denmark;Professional;446,0;1307,0;English;LP;False;-;False;False;-;1;85,0;€;2025-04-14;
articleRow1817529885;TCG-Sauerland;Germany;Professional;1429,0;5109,0;German;LP;False;-;False;False;-;1;89,97;€;2025-04-14;
articleRow1815945681;Jokerslair;Italy;Professional;15103,0;96783,0;Italian;PO;False;-;False;False;-;3;89,99;€;2025-04-14;
articleRow1366423161;chonky;Switzerland;Private;1283,0;11,0;German;GD;False;-;True;True;Ask for pics;1;90,0;€;2025-04-14;
articleRow1763845682;21ania08;Austria;Private;17,0;18,0;German;GD;False;-;True;False;-;1;94,99;€;2025-04-14;
articleRow1647991768;tucotuco69;Italy;Private;339,0;195,0;Italian;GD;False;-;True;True;good+, back bit damaged, ask pic;1;95,0;€;2025-04-14;
articleRow1637432566;kasperyugi;Netherlands;Private;0,0;1,0;English;GD;False;-;False;False;-;1;95,0;€;2025-04-14;
articleRow1382530888;TheJasmineDragon;Netherlands;Private;0,0;2,0;English;LP;False;-;True;True;Whitening and light scratches, ask for more pics;1;95,0;€;2025-04-14;
articleRow1761035995;Jokerslair;Italy;Professional;15103,0;96783,0;Italian;PL;False;-;False;False;-;1;99,89;€;2025-04-14;
articleRow1806513900;RacoonRises;Germany;Private;130580,0;3053,0;German;GD;False;-;False;True;P044|DIF|Khajit has wares if you have coin 2503;1;99,98;€;2025-04-14;
articleRow1817427695;SaltyCards;Germany;Professional;22120,0;791,0;German;GD;False;-;False;True;#001;1;99,99;€;2025-04-14;
articleRow1822564492;UBstore;Netherlands;Professional;2304,0;8061,0;Italian;GD;False;-;False;False;-;1;100,0;€;2025-04-14;
articleRow1801604964;Casarapor;Italy;Private;744,0;3853,0;English;GD;False;-;False;False;-;1;100,0;€;2025-04-14;
articleRow1805483718;Juergen121;Germany;Private;614,0;269,0;German;GD;False;-;False;False;-;1;100,0;€;2025-04-14;
articleRow1817473027;fgallo94;Spain;Private;108,0;114,0;Spanish;GD;False;-;False;True;Ask for pictures;1;100,0;€;2025-04-14;
articleRow1366398123;Samisamii3;France;Private;52,0;12,0;French;PL;False;-;False;True;un s écrit au dos;1;100,0;€;2025-04-14;
articleRow1782649816;rippleeffects;Malta;Private;51,0;148,0;English;GD;False;-;False;True;crease top left corner & minor damages, otherwise decent conditon;1;100,0;€;2025-04-14;
articleRow1806763546;IlRifugio25;Italy;Private;26,0;743,0;Italian;PO;True;First Edition;True;False;-;1;100,0;€;2025-04-14;
articleRow1397851405;ILDRAGOMARCO;Italy;Private;24,0;78,0;Italian;GD;False;-;False;True;contact me for more photos;1;100,0;€;2025-04-14;
articleRow1693184787;Uchebo97;Italy;Private;15,0;4,0;Italian;PO;False;-;False;False;-;1;100,0;€;2025-04-14;
articleRow1760439341;Squirrol-;Spain;Private;15,0;10,0;English;GD;False;-;True;True;Little wrinkle in the bottom left corner of the image;1;100,0;€;2025-04-14;
articleRow1770787281;Seatdown032;Spain;Private;1,0;2,0;English;GD;False;-;False;True;Minor damage in the borders;1;100,0;€;2025-04-14;
articleRow1222014694;Chiodonwski;Italy;Private;0,0;13,0;English;LP;False;-;True;True;It shows a few damages, but still in good conditions;1;100,0;€;2025-04-14;
articleRow1466752461;Yuriforna;Italy;Private;0,0;2,0;Italian;LP;True;First Edition;True;False;-;1;100,0;€;2025-04-14;
articleRow1737818884;Mattia250196;Italy;Private;0,0;1,0;Italian;EX;False;-;True;True;Lugia 009/111 Holo NeoGenesis;1;100,0;€;2025-04-14;
articleRow1307818870;Reik-;Spain;Private;28,0;43,0;Spanish;GD;False;-;True;False;-;1;105,0;€;2025-04-14;
articleRow1454559619;Northcards;Germany;Professional;3429,0;29701,0;English;LP;False;-;False;True;B26/06;1;108,03;€;2025-04-14;2025-04-16
articleRow1792973409;UmbeMi95;Italy;Private;0,0;3,0;Italian;LP;False;-;True;True;small crease in holo, back is good see picture;1;110,0;€;2025-04-14;
articleRow1785303635;Alec-blackrod;Italy;Private;100,0;65,0;Italian;GD;False;-;True;True;ask for photo - GD+ back;1;114,0;€;2025-04-14;
articleRow1560169142;magonero;Italy;Private;0,0;2,0;Italian;LP;False;-;True;False;-;1;115,0;€;2025-04-14;
articleRow1707535206;Poke-Boy;Germany;Private;431,0;430,0;German;GD;False;-;True;True;PSA 2/ Low Pop (2);1;119,99;€;2025-04-14;
articleRow1809805194;LaPokeCueva;Spain;Private;307,0;1017,0;Spanish;EX;False;-;True;False;-;1;120,0;€;2025-04-14;
articleRow1771237608;Nm940004;Italy;Private;18,0;119,0;English;GD;False;-;True;False;-;1;120,0;€;2025-04-14;
articleRow1778182451;AleBel;Italy;Private;7,0;30,0;Italian;GD;False;-;False;True;Non riesco a caricare foto, chiedere in privato. Grazie;1;120,0;€;2025-04-14;
articleRow1782524280;Tommycascion;Italy;Private;7,0;45,0;Italian;GD;False;-;False;True;HOLO LUGIA 9/111;1;120,0;€;2025-04-14;
articleRow1818497457;Vinsquare;Italy;Private;102,0;20,0;English;LP;False;-;True;True;Ask for more photo;1;125,0;€;2025-04-14;
articleRow1818391494;Cyanthis;Germany;Private;20,0;435,0;German;EX;False;-;True;True;pls ask for pics;1;125,0;€;2025-04-14;2025-04-16
articleRow1204196587;EjAndre;Italy;Private;12,0;3,0;Italian;PL;True;First Edition;True;True;Ask for photos of the back;1;125,0;€;2025-04-14;
articleRow1496332584;Fra882;Italy;Private;4,0;4,0;Italian;EX;False;-;True;False;-;1;125,0;€;2025-04-14;
articleRow1557993292;frastg;Italy;Private;5,0;35,0;Italian;EX;False;-;True;True;HOLO Lugia 9/111;1;128,0;€;2025-04-14;
articleRow1817226885;cap03;Italy;Private;4,0;146,0;Italian;EX;False;-;False;True;Ask for photos;1;129,16;€;2025-04-14;
articleRow1816852639;PikaTrick;Germany;Professional;9627,0;15414,0;German;GD;False;-;True;False;-;1;130,0;€;2025-04-14;
articleRow1792986866;albsvs;Italy;Private;1,0;112,0;English;LP;False;-;True;True;Has small press marks on front and back;1;130,0;€;2025-04-14;
articleRow1758300143;HallofGames;Germany;Professional;68419,0;33274,0;German;EX;False;-;False;True;Box 71/R1-1;1;134,89;€;2025-04-14;
articleRow1804573569;LHT-Cards;Germany;Professional;14912,0;799,0;German;EX;False;-;True;True;Pokemoncenter exclusive Merch in Stock / # 0703 - 25 §2;1;135,78;€;2025-04-14;
articleRow1778078012;lasseberggreen;Denmark;Private;12,0;56,0;English;GD;False;-;True;True;If needed ask for more pictures;1;140,0;€;2025-04-14;
articleRow1031619745;atte-040;Germany;Private;369,0;29,0;German;GD;False;-;False;False;-;1;149,0;€;2025-04-14;
articleRow1320652630;EverEvans;Spain;Private;212,0;67,0;Spanish;GD;False;-;False;True;I can send photos. GD+;1;149,0;€;2025-04-14;
articleRow763368994;JFandCARDS;Spain;Private;1939,0;2628,0;Spanish;PO;False;-;True;True;Photo!! Front EX+;1;149,9;€;2025-04-14;
articleRow1813451474;TolarianAcademy;Italy;Professional;11914,0;37697,0;Italian;LP;False;-;False;False;-;1;149,95;€;2025-04-14;
articleRow1544955856;Frikea;Spain;Private;1974,0;3595,0;Spanish;EX;False;-;True;True;Little scratches in Holo;1;149,95;€;2025-04-14;
articleRow1691982413;Cancar1;Italy;Private;865,0;26159,0;Italian;PO;True;First Edition;False;True;- Almost complete NG, Check other cards -;1;149,98;€;2025-04-14;
articleRow1204536446;CatCEO;Netherlands;Private;611,0;948,0;English;GD;False;-;False;True;Ask for scans on any card!;1;150,0;€;2025-04-14;
articleRow1763352155;MICHBALL83;France;Private;189,0;727,0;French;GD;False;-;True;True;PureGrading A;1;150,0;€;2025-04-14;
articleRow1492757852;Martina999;Italy;Private;175,0;6228,0;English;GD;False;-;False;False;-;1;150,0;€;2025-04-14;
articleRow1800560420;CobraRobi;Slovenia;Private;154,0;325,0;English;PO;False;-;False;True;beckett 1 with swirl;1;150,0;€;2025-04-14;
articleRow1816814659;Vasii;Spain;Private;79,0;4717,0;Italian;NM;False;-;True;True;Front NM revers NM-;1;150,0;€;2025-04-14;
articleRow1758024311;Mickeykrimo;France;Private;13,0;504,0;French;GD;False;-;False;False;-;1;150,0;€;2025-04-14;
articleRow1822263629;Cascia02;Italy;Private;3,0;20,0;English;EX;False;-;False;True;ex-;1;150,0;€;2025-04-14;
articleRow1206318104;Edenias;Spain;Private;0,0;1,0;Spanish;NM;False;-;True;False;-;1;150,0;€;2025-04-14;
articleRow1222164529;Francescoleo;Italy;Private;0,0;5,0;Italian;PL;False;-;True;False;-;1;150,0;€;2025-04-14;
articleRow1687146948;Gioggiusti;Italy;Private;0,0;7,0;Italian;GD;False;-;True;True;Contact me for detailed photos;1;150,0;€;2025-04-14;
articleRow1514527294;Sch87;Netherlands;Private;9,0;1,0;English;EX;False;-;True;True;Front: EX+ Back: EX;1;158,0;€;2025-04-14;
articleRow1648986703;Mejaniks;Germany;Professional;467,0;3870,0;German;EX;False;-;True;True;toploader - check photos for condition;1;159,99;€;2025-04-14;
articleRow1818182275;arno2212;Belgium;Private;26,0;46,0;English;GD;False;-;False;False;-;1;160,0;€;2025-04-14;
articleRow1821198474;UnionCountyGames;United Kingdom;Private;30944,0;77,0;English;LP;False;-;False;True;We're Moving Soon! You'll Be Able To Buy And Sell Cards From Us On Our Own Website In May 2025!;1;166,18;€;2025-04-14;2025-04-16
articleRow1298925994;Offwhite711;Germany;Private;2838,0;208,0;German;EX;False;-;True;True;AP gradet 6,5;1;170,0;€;2025-04-14;
articleRow1642311221;Archadien;France;Private;70,0;121,0;French;GD;False;-;False;True;Envoie soigné , photo à la demande;1;170,0;€;2025-04-14;
articleRow1216713273;MouliNoz;France;Private;22,0;26,0;French;GD;False;-;False;True;Nouveau vendeur, demandez des photos/infos en mp;1;170,0;€;2025-04-14;
articleRow1157274006;Hachirobei;Germany;Private;211,0;1,0;German;EX;False;-;True;False;-;1;173,0;€;2025-04-14;
articleRow1673632816;Dvarez11;Italy;Private;48,0;125,0;Italian;GD;False;-;False;True;GRAAD 5;1;175,0;€;2025-04-14;
articleRow1215859646;VictorCoeGz;Spain;Private;4,0;5,0;German;EX;False;-;True;True;(Excellent Condition) New Seller, Fast Shipping.;1;175,0;€;2025-04-14;
articleRow1755135521;OphalenBruggeKan;Belgium;Private;21,0;140,0;English;GD;False;-;True;True;BGS 4.5;1;180,0;€;2025-04-14;
articleRow1232590232;Kingders;France;Private;60,0;38,0;French;GD;False;-;True;False;-;1;190,0;€;2025-04-14;
articleRow1818908244;Marthijn211;Netherlands;Private;2,0;7,0;English;EX;False;-;True;True;PS 5;1;190,0;€;2025-04-14;
articleRow1819193302;banana7;Germany;Private;847,0;263,0;German;EX;False;-;True;True;AOG 6;1;191,91;€;2025-04-14;
articleRow1508365152;Tableflip;United Kingdom;Professional;8023,0;663,0;English;GD;False;-;False;True;New LGS low prices! fast shipping! lots of cards;1;198,42;€;2025-04-14;2025-04-16
articleRow1438337971;Naldrin;Spain;Private;358,0;21,0;Spanish;NM;False;-;False;True;swirl;1;199,0;€;2025-04-14;
articleRow1774817927;MBgreen;France;Private;67,0;10,0;French;GD;False;-;True;True;Bon état;1;199,0;€;2025-04-14;
articleRow1133723608;Segerss;Belgium;Private;37,0;233,0;English;PO;True;First Edition;True;True;FIRST EDITION! Small scratches and dots on the card.;1;199,0;€;2025-04-14;
articleRow1784007118;GuiguiJ68;France;Private;32,0;877,0;French;GD;False;-;True;True;photos supplémentaires sur demande;1;199,0;€;2025-04-14;
articleRow1766322932;PokeSammler981;Germany;Private;18,0;114,0;German;EX;False;-;True;True;Excellent+ , Nice condition Just to little dots down Backside and light foil left fronstide;1;199,0;€;2025-04-14;
articleRow1803029646;Akihabara-treasures;Italy;Professional;28,0;53,0;Italian;EX;False;-;True;True;back good-store in castiglione delle stiviere;1;199,9;€;2025-04-14;
articleRow1301639348;magicstoreit;Italy;Professional;12591,0;20761,0;Italian;LP;False;-;False;True;PKM-3;1;199,98;€;2025-04-14;
articleRow1691982412;Cancar1;Italy;Private;865,0;26159,0;Italian;PL;True;First Edition;False;True;- Almost complete NG, Check other cards -;1;199,98;€;2025-04-14;
articleRow1537358474;Jokerslair;Italy;Professional;15103,0;96783,0;Italian;LP;False;-;False;False;-;1;199,99;€;2025-04-14;
articleRow1537034670;SliverikCH;Switzerland;Private;95,0;128,0;French;GD;False;-;True;True;(Slight bending mark bottom left of back) Sleeve + Toploader;1;199,99;€;2025-04-14;
articleRow1756814591;Kasses;Germany;Private;13,0;79,0;German;NM;False;-;False;True;PGS 6 Holo;1;200,0;€;2025-04-14;
articleRow1714217744;Paradise24;Italy;Private;9,0;100,0;Italian;GD;False;-;True;False;-;1;200,0;€;2025-04-14;
articleRow1673355605;Ditumb;Italy;Private;0,0;3,0;Italian;GD;False;-;True;False;-;1;200,0;€;2025-04-14;
articleRow1806689607;Opperdwerg;Netherlands;Private;0,0;2,0;English;EX;False;-;True;False;-;1;200,0;€;2025-04-14;
articleRow1804123235;Jalexhead1;Germany;Private;2,0;4,0;English;EX;False;-;True;True;PSA 5;1;209,0;€;2025-04-14;
articleRow1815900379;pancakez;Austria;Private;116,0;294,0;German;EX;False;-;True;True;Lugia Rookie Card / Nice Swirl;1;209,99;€;2025-04-14;2025-04-16
articleRow1755784846;Paolo911;Italy;Private;1,0;3,0;English;EX;False;-;True;False;-;1;210,0;€;2025-04-14;
articleRow1818877617;Zonacci;Italy;Private;87,0;130,0;Italian;EX;False;-;True;True;Shipping in one day;1;215,0;€;2025-04-14;
articleRow1707252770;DemaSquall93;Italy;Private;2450,0;23425,0;Italian;EX;False;-;True;True;EXC+/ask for photos;1;219,0;€;2025-04-14;
articleRow1819827006;Spookybaco;Netherlands;Private;19,0;23,0;English;EX;False;-;True;True;SWIRL Amazing card with nice swirl on the holo. Little to no scratches and the edges are quite clea;1;219,99;€;2025-04-14;
articleRow1801400004;Bassie1989;Netherlands;Professional;3358,0;1136,0;English;EX;False;-;True;True;7384, PSA5;1;225,0;€;2025-04-14;
articleRow1819163388;TheDutchUnboxer;Netherlands;Professional;233,0;410,0;Italian;EX;False;-;False;True;PSA 5 Ask for picture's;1;225,0;€;2025-04-14;
articleRow1792358354;kanibasami;Italy;Private;21,0;68,0;Italian;EX;False;-;False;False;-;1;225,0;€;2025-04-14;
articleRow1807966136;Games-Island;Germany;Private;524057,0;26387,0;English;PO;True;First Edition;True;True;Buy from the biggest TCG-Onlineshop in Europe! // BOX  - 999 FCY;1;225,63;€;2025-04-14;2025-04-16
articleRow1344316258;Jokerslair;Italy;Professional;15103,0;96783,0;Italian;PO;True;First Edition;False;False;-;1;225,89;€;2025-04-14;
articleRow1781491737;MondiParalleliArc;Italy;Professional;3128,0;1631,0;Italian;PL;True;First Edition;True;False;-;1;228,0;€;2025-04-14;
articleRow1769605442;PokeNova;Italy;Private;107,0;53,0;Italian;EX;False;-;True;True;Probabilmente un PSA 6 pieno;1;229,0;€;2025-04-14;
articleRow1583167179;CerberusTCG;Italy;Professional;29309,0;108883,0;Italian;LP;True;First Edition;True;True;Ask for pics;1;229,95;€;2025-04-14;
articleRow1820298158;Dooz-TCG;France;Professional;7896,0;4527,0;French;GD;False;-;False;False;-;1;230,0;€;2025-04-14;
articleRow1820388990;cardandsoul;Germany;Professional;260,0;127,0;German;NM;False;-;False;True;Sleeve + Toploader (differenzbesteuert);1;230,0;€;2025-04-14;
articleRow1247627193;blasto91;Italy;Private;0,0;16,0;Italian;EX;False;-;True;True;Holo #9/111, Neo Genesis 2001, Excellent GRAAD 5;1;230,0;€;2025-04-14;
articleRow1707252006;DemaSquall93;Italy;Private;2450,0;23425,0;Italian;EX;False;-;True;True;EXC++/ask for photos;1;239,0;€;2025-04-14;
articleRow1740085494;ilcovodelnerd;Italy;Professional;49046,0;3129,0;Italian;GD;False;-;False;True;Stock a;1;239,9;€;2025-04-14;
articleRow1772558071;Diablix;Italy;Private;62,0;760,0;Italian;NM;False;-;True;True;DM for info / Scrivetemi per richieste;1;239,99;€;2025-04-14;
articleRow1665736281;DailyTrading;Italy;Professional;22934,0;57784,0;English;PO;True;First Edition;False;True;~ DailyTrading ~;1;245,0;€;2025-04-14;
articleRow1471864278;TCG-SPAIN;Spain;Professional;5063,0;997,0;English;GD;False;-;True;True;Cardmarket Grading 4;1;245,0;€;2025-04-14;
articleRow1786761123;KnightotR1996;Germany;Professional;12949,0;259,0;German;NM;False;-;False;True;Full Set available!;1;249,9;€;2025-04-14;
articleRow1811809043;Ortnjo;Germany;Private;53,0;52,0;English;EX;False;-;True;False;-;1;249,95;€;2025-04-14;
articleRow1758264703;Maxi-Card;Germany;Professional;1903,0;12030,0;German;NM;False;-;False;True;AZ-B ask 4 pics;1;249,99;€;2025-04-14;
articleRow1811509695;SenCaubergh;Belgium;Private;617,0;4594,0;English;EX;False;-;True;True;Top loader binder;1;249,99;€;2025-04-14;
articleRow1817132869;Devil898;Netherlands;Private;156,0;7644,0;English;EX;False;-;False;True;Psa5;1;249,99;€;2025-04-14;
articleRow1773265507;CatCEO;Netherlands;Private;611,0;948,0;English;EX;False;-;False;False;-;1;250,0;€;2025-04-14;
articleRow1821157899;MaGr-RiUs;Germany;Private;102,0;10,0;German;EX;False;-;True;True;CGC 5.5 EXCELLENT+;1;250,0;€;2025-04-14;
articleRow1141127478;estela;Spain;Private;61,0;43,0;Spanish;EX;False;-;False;False;-;1;250,0;€;2025-04-14;
articleRow1696665559;Loot-GoblinS;France;Private;46,0;148,0;French;GD;False;-;True;True;Front GD , Back GD ~ Sleeve & Toploader;1;250,0;€;2025-04-14;
articleRow1796427496;VintageMaster89;Italy;Private;4,0;15,0;English;EX;False;-;True;False;-;1;250,0;€;2025-04-14;
articleRow1814138881;Minort;Belgium;Private;2,0;20,0;French;GD;False;-;False;True;+ Méganium & Suicune;1;250,0;€;2025-04-14;
articleRow1610104511;Outpostgamecenter;Belgium;Private;96169,0;83190,0;English;PL;False;-;False;True;Holo Huge selection, no shipping on holidays and weekends.;1;252,63;€;2025-04-14;
articleRow1792829119;PokeSandero;Switzerland;Private;181,0;1989,0;English;EX;False;-;True;True;EXC+ ask for pictures;1;255,0;€;2025-04-14;
articleRow1616001781;Papasaur66;Italy;Professional;725,0;38830,0;Italian;GD;False;-;True;True;Check my account for more cards, ask for information !;1;260,0;€;2025-04-14;
articleRow1792485923;wakaistore;Italy;Professional;1020,0;10660,0;English;NM;False;-;True;True;BGS 6.5 EX-MT+;1;270,0;€;2025-04-14;
articleRow1789872250;DonatoCavallo01;Italy;Private;80,0;174,0;Italian;GD;True;First Edition;True;True;Ask for more photos.;1;270,0;€;2025-04-14;
articleRow1786273906;aleventu31;Italy;Private;5,0;185,0;Italian;EX;False;-;True;True;per altre foto contattatemi;1;279,99;€;2025-04-14;
articleRow1787119886;Poke-Performance;Germany;Private;1824,0;11,0;English;NM;False;-;False;True;PSA 6;1;290,0;€;2025-04-14;
articleRow1616001470;Papasaur66;Italy;Professional;725,0;38830,0;Italian;EX;False;-;True;True;Check my account for more cards, ask for information !;1;290,0;€;2025-04-14;
articleRow1500949361;DragonSlayer543;United Kingdom;Private;0,0;1,0;English;PL;True;First Edition;True;True;Card is a bit played open to any messages;1;296,75;€;2025-04-14;2025-04-16
articleRow1598668379;dastar;Greece;Private;2022,0;2231,0;English;EX;False;-;False;True;pics available if needed minor imperfections;1;297,89;€;2025-04-14;
